	id	sentence	sentiment
930	cbff7822fcebc956ba3482fa2	 ... with the gifted Pearce on hand to keep things on semi-stable ground dramatically , this retooled Machine is ultimately effective enough at achieving the modest , crowd-pleasing goals it sets for itself .	4
931	946d9441cae7bb5bc9830802a	 A movie that 's just plain awful but still manages to entertain on a guilty-pleasure , so-bad-it 's - funny level .	2
932	5e8724e3645dba840b7aef11d	 A disoriented but occasionally disarming saga packed with moments out of an Alice in Wonderland adventure , a stalker thriller , and a condensed season of TV 's Big Brother .	3
933	5051adc1d9b7b856bbaec3dc9	 Functions as both a revealing look at the collaborative process and a timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing .	3
934	33f8fcbd8f2237ab8a49fe284	 With a confrontational stance , Todd Solondz takes aim on political correctness and suburban families .	2
935	86e9a955ef446bd0146ce401b	 A mess , but it 's a sincere mess .	2
936	96efb885764e08374d9eda51f	 This odd , distant Portuguese import more or less borrows from Bad Lieutenant and Les Vampires , and comes up with a kind of art-house gay porn film .	1
937	4bae1d1c690d555cb5417cdb1	 For a debut film , Skin of Man , Heart of Beast feels unusually assured .	2
938	c91132e45f97fde6f59775dc5	 A photographic marvel of sorts , and it 's certainly an invaluable record of that special fishy community .	3
939	4cb5db27cf9bf936918e789cc	 It 's soulful and unslick , and that 's apparently just what -LRB- Aniston -RRB- has always needed to grow into a movie career .	4
940	d857a1ac7a233997894796615	 Although Olivier Assayas ' elegantly appointed period drama seems , at times , padded with incident in the way of a too-conscientious adaptation ... its three-hour running time plays closer to two .	3
941	01e48de3e1ff090ba421af1f8	 A jaw-droppingly beautiful work that upends nearly every cliché of Japanese animation while delivering a more than satisfactory amount of carnage .	4
942	1ef1f2af39c76d7daf6514824	 Terry is a sort of geriatric Dirty Harry , which will please Eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man .	3
943	d814581a929460292dc402494	 Parts seem like they were lifted from Terry Gilliam 's subconscious , pressed through Kafka 's meat grinder and into Buñuel 's casings	3
944	132dbdab0856157758bcef917	 ` Like a child with an important message to tell ... -LRB- Skins ' -RRB- faults are easy to forgive because the intentions are lofty . '	2
945	500a75ef440d795a92d0396d9	 A delightful entree in the tradition of food movies .	4
946	f07d29f2d6f59548e3b2ad67b	 An escapist confection that 's pure entertainment .	4
947	4b6ce43cedb1e0367c25ae9c6	 The Ring is worth a look , if you do n't demand much more than a few cheap thrills from your Halloween entertainment .	2
948	b6f637fe1503151cc5c657a51	 The movie ultimately relies a bit too heavily on grandstanding , emotional , Rocky-like moments ... but it 's such a warm and charming package that you 'll feel too happy to argue much .	2
949	62a42c3f71833378e755f31eb	 Throwing it all away for the fleeting joys of love 's brief moment .	2
950	3c0c0fed56457aedc9efcfd26	 Armed with a game supporting cast , from the pitch-perfect Forster to the always hilarious Meara and Levy , Like Mike shoots and scores , doing its namesake proud .	4
951	c40dd7be4df5f096a9983d33a	 A decent-enough nail-biter that stands a good chance of being the big hit Franklin needs to stay afloat in Hollywood .	3
952	a204d004ba0b73068907b3341	 Begins like a docu-drama but builds its multi-character story with a flourish .	4
953	45c9ed35506ec7b978aaa4495	 One of the most genuinely sweet films to come along in quite some time .	4
954	c6e9cb8e85a3f2a14c73ab948	 After an uncertain start , Murder hits and generally sustains a higher plateau with Bullock 's memorable first interrogation of Gosling .	3
955	5e406af7f7774e4fe2c0d0bc9	 The story ultimately takes hold and grips hard .	4
956	cf4024036afd9beb630cb3427	 A bit of a downer and a little over-dramatic at times , but this is a beautiful film for people who like their romances to have that French realism .	3
957	f747e5f11cb029a5cad2782d3	 An emotionally strong and politically potent piece of cinema .	4
958	d5b310ec910479cb44e955fa7	 Enticing and often funny documentary .	4
959	6f1e5fe279672c86da6a06233	 Going to this movie is a little like chewing whale blubber - it 's an acquired taste that takes time to enjoy , but it 's worth it , even if it does take 3 hours to get through .	2
960	3e2fa35145702710c80887e70	 A portrait of hell so shattering it 's impossible to shake .	3
961	6a66eaedaf983354d9b5d7d80	 Almodovar is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what William James once called ` the gift of tears . '	4
962	8cbc67205b6872e2ffb80c61f	 Better than the tepid Star Trek : Insurrection ; falls short of First Contact because the villain could n't pick the lint off Borg Queen Alice Krige 's cape ; and finishes half a parsec -LRB- a nose -RRB- ahead of Generations .	2
963	3a9d60cd8eb98b47218895c57	 At times a bit melodramatic and even a little dated -LRB- depending upon where you live -RRB- , Ignorant Fairies is still quite good-natured and not a bad way to spend an hour or two .	3
964	afdc53f02ee22c1cca9289096	 Tense , terrific , sweaty-palmed fun .	3
965	0567209c19110e9fcc1b1a1c7	 Majidi 's direction has never been smoother or more confident .	4
966	2adb286a4024ac411067be7f1	 What a bewilderingly brilliant and entertaining movie this is .	4
967	95531913538516697be452b90	 Hard , endearing , caring , warm .	4
968	cb91a3501a82f1d4bb7f0f7ae	 Bring tissues .	3
969	ca8010061826db9d983cf4036	 A thriller with an edge -- which is to say that it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world .	3
970	31014c0c7d043062455e0f059	 `` Me Without You '' is a probing examination of a female friendship set against a few dynamic decades .	2
971	f54b8929b29c0bede27e65b90	 Inherently caustic and oddly whimsical , the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss .	3
972	322300f1f4f0e7055f96eba88	 Though Frodo 's quest remains unfulfilled , a hardy group of determined New Zealanders has proved its creative mettle .	2
973	82293c1d45a12941351a18c16	 It 's a square , sentimental drama that satisfies , as comfort food often can .	3
974	3906ad46b47f756280706bcdd	 Pure cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness and swooning elegance .	3
975	33773a631519e7bc5d23e4ea9	 Ramsay is clearly extraordinarily talented , and based on three short films and two features , here 's betting her third feature will be something to behold .	4
976	dc075b04f8d9f942158a7b705	 I was impressed by how many tit-for-tat retaliatory responses the filmmakers allow before pulling the plug on the conspirators and averting an American-Russian Armageddon .	3
977	b495b29437d4232ea10341b52	 A classy , sprightly spin on film .	4
978	041d9051e707c5bf306f77cb9	 fast , frantic and fun , but also soon forgotten	2
979	cd04bed47c961e660d3fd521f	 A spiffy animated feature about an unruly adolescent boy who is yearning for adventure and a chance to prove his worth .	3
980	30789fb9125fd2d9bf06c76a6	 Devos and Cassel have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable .	4
981	480578756a6416d4f46f25936	 Fulfills the minimum requirement of Disney animation .	2
982	322588f31a4938e92dfbe4dda	 A moving , if uneven , success .	3
983	f5e465847feb19381302b297b	 With one exception , every blighter in this particular South London housing project digs into dysfunction like it 's a big , comforting jar of Marmite , to be slathered on crackers and served as a feast of bleakness .	2
984	3c7344d80f775664d5a3710c5	 Wickedly funny , visually engrossing , never boring , this movie challenges us to think about the ways we consume pop culture .	4
985	b9ca0476d3e1efd596cdb64c2	 There 's plenty to impress about E.T.	3
986	732d1e4660330251f42d65a9b	 A chronicle not only of one man 's quest to be president , but of how that man single-handedly turned a plane full of hard-bitten , cynical journalists into what was essentially , by campaign 's end , an extended publicity department .	3
987	72ed1c7bbcffcbd0514827a8c	 Until it goes off the rails in its final 10 or 15 minutes , Wendigo , Larry Fessenden 's spooky new thriller , is a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films .	3
988	51f8ba7746f1562bf23938518	 -LRB- Woo 's -RRB- most resonant film since The Killer .	3
989	5be991bd38298d58b89d92536	 Collateral Damage is trash , but it earns extra points by acting as if it were n't .	0
990	59c3502c55aa9bebf2dfb8aee	 A whole lot of fun and funny in the middle , though somewhat less hard-hitting at the start and finish .	3
991	6f526aed8654b768d94adc8b0	 Maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is .	3
992	9c0a838bdead6b504dbef0c07	 -LRB- Fincher 's -RRB- camera sense and assured pacing make it an above-average thriller .	3
993	ea004c9b642f0ac4961e1a4de	 The film is insightful about Kissinger 's background and history .	3
994	f4a5a898d79f8dad83e44d983	 An engrossing portrait of a man whose engaging manner and flamboyant style made him a truly larger-than-life character .	4
995	346f4f92c41da6fb87dde4e04	 A lot of the credit for the film 's winning tone must go to Grant , who has n't lost a bit of the dry humor that first made audiences on both sides of the Atlantic love him .	3
996	501d2f531b98508164518a3f6	 Exploits -LRB- headbanger -RRB- stereotypes in good fun , while adding a bit of heart and unsettling subject matter .	3
997	9b30c2fff7fdfd697f93eccee	 A journey that is as difficult for the audience to take as it is for the protagonist -- yet it 's potentially just as rewarding .	3
998	92334f3edb867452428c14167	 Ratliff 's two previous titles , Plutonium Circus and Purgatory County show his penchant for wry , contentious configurations , and this film is part of that delicate canon .	3
999	9d741846a73bc13e35059c8ad	 From its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , Martin is a masterfully conducted work .	3
1000	357508a83b2430fb06eb5ef23	 Passions , obsessions , and loneliest dark spots are pushed to their most virtuous limits , lending the narrative an unusually surreal tone .	3
1001	d15c7716a6000cef4a06da749	 A comedy that swings and jostles to the rhythms of life .	3
1002	dd8083674f805a950310f25f5	 At times Auto Focus feels so distant you might as well be watching it through a telescope .	1
1003	518f1ff2f65c5ca23b1571c02	 Yet in its own aloof , unreachable way it 's so fascinating you wo n't be able to look away for a second .	3
1004	9be8d352477a7efd9aabca086	 If you 're part of her targeted audience , you 'll cheer .	3
1005	d8b863dfed5bf677a4732b1c9	 Otherwise , maybe .	2
1006	7e91863e142cbc4009564405f	 As animation increasingly emphasizes the computer and the cool , this is a film that takes a stand in favor of tradition and warmth .	3
1007	1fabb898eb6053ff87b9c52ad	 Blade II merges bits and pieces from fighting games , wire fu , horror movies , mystery , James Bond , wrestling , sci-fi and anime into one big bloody stew .	3
